external_id,owner_id,vaccination_centre_id,household_name,case_name,household_date_of_registration,household_area_urban_rural
HH_kubOT,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_kubOT,HH_kubOT,2020-09-08,rural
HH_b2PCO,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_b2PCO,HH_b2PCO,2020-11-24,rural
HH_0Ds9T,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_0Ds9T,HH_0Ds9T,2021-03-29,rural
HH_M0JH4,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_M0JH4,HH_M0JH4,2020-12-01,urban
HH_IbSTc,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_IbSTc,HH_IbSTc,2021-04-04,urban
HH_B77uc,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_B77uc,HH_B77uc,2021-06-02,urban
HH_qW5k6,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_qW5k6,HH_qW5k6,2021-01-06,urban
HH_tEfpL,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_tEfpL,HH_tEfpL,2021-02-09,rural
HH_Y2ZHe,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_Y2ZHe,HH_Y2ZHe,2021-08-30,rural
HH_MMES7,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_MMES7,HH_MMES7,2020-12-11,rural
HH_k79WQ,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_k79WQ,HH_k79WQ,2020-10-06,urban
HH_wL2CV,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_wL2CV,HH_wL2CV,2021-03-25,urban
HH_e0cCH,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_e0cCH,HH_e0cCH,2021-05-27,rural
HH_ylmGT,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ylmGT,HH_ylmGT,2020-11-28,rural
HH_kazTo,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_kazTo,HH_kazTo,2021-05-25,rural
HH_xGgqs,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_xGgqs,HH_xGgqs,2021-01-06,rural
HH_0SSAA,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_0SSAA,HH_0SSAA,2020-11-19,rural
HH_RCyam,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_RCyam,HH_RCyam,2020-09-18,urban
HH_ZkCbC,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ZkCbC,HH_ZkCbC,2020-10-21,urban
HH_17qCa,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_17qCa,HH_17qCa,2021-07-28,urban
HH_PN11i,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_PN11i,HH_PN11i,2021-06-08,urban
HH_mXyEo,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_mXyEo,HH_mXyEo,2021-04-03,urban
HH_CLYy8,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_CLYy8,HH_CLYy8,2021-04-16,urban
HH_1uJVZ,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_1uJVZ,HH_1uJVZ,2020-09-04,rural
HH_R2oTa,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_R2oTa,HH_R2oTa,2020-09-03,rural
HH_6ha3y,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_6ha3y,HH_6ha3y,2021-01-06,rural
HH_Jvk24,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_Jvk24,HH_Jvk24,2021-04-26,urban
HH_Pqv2l,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_Pqv2l,HH_Pqv2l,2021-05-07,rural
HH_yDD0x,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_yDD0x,HH_yDD0x,2021-02-12,urban
HH_UV8l5,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_UV8l5,HH_UV8l5,2021-05-24,urban
HH_m6846,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_m6846,HH_m6846,2020-10-09,rural
HH_isefH,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_isefH,HH_isefH,2021-03-12,rural
HH_iSd4E,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_iSd4E,HH_iSd4E,2021-03-08,rural
HH_OTFDX,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_OTFDX,HH_OTFDX,2021-03-11,urban
HH_zsmCI,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_zsmCI,HH_zsmCI,2021-07-08,rural
HH_g9vJw,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_g9vJw,HH_g9vJw,2020-09-13,urban
HH_nkDW8,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_nkDW8,HH_nkDW8,2021-03-15,urban
HH_cjMMy,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_cjMMy,HH_cjMMy,2021-02-05,urban
HH_MnNx8,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_MnNx8,HH_MnNx8,2021-01-22,urban
HH_mMjCZ,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_mMjCZ,HH_mMjCZ,2021-08-30,rural
HH_UVgfA,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_UVgfA,HH_UVgfA,2021-01-02,rural
HH_AXROY,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_AXROY,HH_AXROY,2021-05-29,urban
HH_4xp81,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_4xp81,HH_4xp81,2020-12-28,urban
HH_wUSJI,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_wUSJI,HH_wUSJI,2020-09-11,rural
HH_lArP0,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_lArP0,HH_lArP0,2021-06-15,urban
HH_CgwSx,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_CgwSx,HH_CgwSx,2021-08-03,rural
HH_y8iDw,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_y8iDw,HH_y8iDw,2020-11-20,urban
HH_ovbuN,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ovbuN,HH_ovbuN,2021-07-30,urban
HH_OP1nX,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_OP1nX,HH_OP1nX,2021-01-14,rural
HH_QjtiQ,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_QjtiQ,HH_QjtiQ,2021-04-03,urban
HH_ISoD3,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ISoD3,HH_ISoD3,2021-04-03,urban
HH_sBClm,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_sBClm,HH_sBClm,2021-06-22,rural
HH_boaNS,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_boaNS,HH_boaNS,2021-05-01,rural
HH_JyXRD,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_JyXRD,HH_JyXRD,2021-05-26,rural
HH_Jvb6w,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_Jvb6w,HH_Jvb6w,2021-06-24,rural
HH_oMSr5,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_oMSr5,HH_oMSr5,2020-09-06,rural
HH_vskh0,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_vskh0,HH_vskh0,2021-01-09,urban
HH_uyxpI,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_uyxpI,HH_uyxpI,2021-02-23,rural
HH_nxpOy,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_nxpOy,HH_nxpOy,2020-12-09,urban
HH_X7BfD,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_X7BfD,HH_X7BfD,2021-03-15,urban
HH_kS8aR,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_kS8aR,HH_kS8aR,2021-03-07,rural
HH_NxZj2,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_NxZj2,HH_NxZj2,2021-02-25,urban
HH_KEMsP,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_KEMsP,HH_KEMsP,2021-06-24,rural
HH_KF4PZ,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_KF4PZ,HH_KF4PZ,2021-05-25,rural
HH_117Am,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_117Am,HH_117Am,2021-03-07,urban
HH_N9vlU,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_N9vlU,HH_N9vlU,2020-09-05,rural
HH_SduzY,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_SduzY,HH_SduzY,2021-04-02,rural
HH_eiliu,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_eiliu,HH_eiliu,2021-05-13,urban
HH_C5FAZ,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_C5FAZ,HH_C5FAZ,2021-04-06,urban
HH_R2gdd,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_R2gdd,HH_R2gdd,2021-02-08,urban
HH_wudao,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_wudao,HH_wudao,2021-04-10,rural
HH_oi49P,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_oi49P,HH_oi49P,2021-01-10,urban
HH_oA4rr,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_oA4rr,HH_oA4rr,2021-04-16,rural
HH_8WeTL,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_8WeTL,HH_8WeTL,2021-08-31,urban
HH_7ufri,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_7ufri,HH_7ufri,2021-05-18,rural
HH_5M0gz,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_5M0gz,HH_5M0gz,2021-08-03,urban
HH_cSM9X,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_cSM9X,HH_cSM9X,2021-02-23,rural
HH_rCCaD,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_rCCaD,HH_rCCaD,2021-04-17,rural
HH_be1TM,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_be1TM,HH_be1TM,2021-04-28,urban
HH_ksRbI,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ksRbI,HH_ksRbI,2021-04-22,rural
HH_U3W4V,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_U3W4V,HH_U3W4V,2021-03-07,rural
HH_QWuH6,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_QWuH6,HH_QWuH6,2021-02-21,rural
HH_eLMkl,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_eLMkl,HH_eLMkl,2021-05-05,rural
HH_89m6f,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_89m6f,HH_89m6f,2021-01-16,rural
HH_B3W5U,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_B3W5U,HH_B3W5U,2021-01-27,rural
HH_UvZXW,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_UvZXW,HH_UvZXW,2021-01-24,urban
HH_JcUJG,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_JcUJG,HH_JcUJG,2021-08-03,urban
HH_bsLRr,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_bsLRr,HH_bsLRr,2021-02-24,rural
HH_RNGSN,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_RNGSN,HH_RNGSN,2020-11-10,rural
HH_cSCO1,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_cSCO1,HH_cSCO1,2020-12-24,rural
HH_jRwni,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_jRwni,HH_jRwni,2021-02-08,rural
HH_Sop7J,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_Sop7J,HH_Sop7J,2021-07-10,urban
HH_qopTv,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_qopTv,HH_qopTv,2020-11-22,urban
HH_JQHR7,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_JQHR7,HH_JQHR7,2020-09-04,urban
HH_SIDt6,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_SIDt6,HH_SIDt6,2021-04-23,rural
HH_y85ta,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_y85ta,HH_y85ta,2020-09-10,urban
HH_KXjkU,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_KXjkU,HH_KXjkU,2021-07-18,rural
HH_9CfdL,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_9CfdL,HH_9CfdL,2020-12-22,urban
HH_ByVs7,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ByVs7,HH_ByVs7,2021-08-16,rural
HH_H6tIq,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_H6tIq,HH_H6tIq,2021-08-01,urban
HH_jzeEQ,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_jzeEQ,HH_jzeEQ,2021-07-18,urban
HH_NzX71,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_NzX71,HH_NzX71,2020-09-15,urban
HH_HrEqc,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_HrEqc,HH_HrEqc,2020-10-01,rural
HH_y9zo6,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_y9zo6,HH_y9zo6,2021-04-24,urban
HH_CXshE,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_CXshE,HH_CXshE,2021-07-04,rural
HH_ug0Dk,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ug0Dk,HH_ug0Dk,2021-08-25,urban
HH_4UHid,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_4UHid,HH_4UHid,2021-07-24,urban
HH_5AQJh,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_5AQJh,HH_5AQJh,2020-12-03,rural
HH_T8O6M,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_T8O6M,HH_T8O6M,2020-09-06,rural
HH_CtHU7,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_CtHU7,HH_CtHU7,2021-08-19,rural
HH_katvU,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_katvU,HH_katvU,2021-01-26,urban
HH_l1gEE,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_l1gEE,HH_l1gEE,2021-06-16,urban
HH_i6pgg,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_i6pgg,HH_i6pgg,2020-10-31,rural
HH_0Io07,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_0Io07,HH_0Io07,2021-04-22,urban
HH_JDYih,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_JDYih,HH_JDYih,2021-08-23,rural
HH_0TfR2,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_0TfR2,HH_0TfR2,2021-03-28,urban
HH_kgqrD,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_kgqrD,HH_kgqrD,2021-06-29,urban
HH_2reV6,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_2reV6,HH_2reV6,2020-09-09,urban
HH_TNqX8,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_TNqX8,HH_TNqX8,2021-05-19,urban
HH_E6yXM,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_E6yXM,HH_E6yXM,2021-04-11,rural
HH_kC98U,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_kC98U,HH_kC98U,2021-06-27,rural
HH_qwWhH,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_qwWhH,HH_qwWhH,2021-04-06,urban
HH_LyutW,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_LyutW,HH_LyutW,2021-05-14,rural
HH_1M1dc,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_1M1dc,HH_1M1dc,2021-01-02,rural
HH_6lcOg,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_6lcOg,HH_6lcOg,2021-07-09,rural
HH_OWLNi,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_OWLNi,HH_OWLNi,2020-12-03,rural
HH_ZhjCw,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_ZhjCw,HH_ZhjCw,2020-10-04,urban
HH_r3Qa1,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_r3Qa1,HH_r3Qa1,2021-01-17,urban
HH_OV9Ye,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_OV9Ye,HH_OV9Ye,2021-05-16,urban
HH_foGeH,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_foGeH,HH_foGeH,2021-02-16,rural
HH_jXkZW,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_jXkZW,HH_jXkZW,2020-09-09,urban
HH_pKFTE,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_pKFTE,HH_pKFTE,2021-07-31,urban
HH_hcXVH,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_hcXVH,HH_hcXVH,2020-12-15,urban
HH_6woKM,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_6woKM,HH_6woKM,2021-08-31,rural
HH_sDitY,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_sDitY,HH_sDitY,2021-08-04,rural
HH_DGPyj,3e74d9b61b614b7db34d3d77afc69f6e,3e74d9b61b614b7db34d3d77afc69f6e,HH_DGPyj,HH_DGPyj,2021-07-30,urban
